sample_id,category,method,perturbation,expected_cf,pred_root,pred_cf,flipped,correct
BACKDOOR_020,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_020,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_020,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_021,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_021,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_021,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_021,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_021,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_021,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_021,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_021,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_021,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_021,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_021,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_021,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_022,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_022,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_022,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_022,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_022,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_022,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_022,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_022,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_022,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_022,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_022,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_022,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_023,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_023,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_023,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_023,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_023,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_023,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_023,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_023,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_023,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_023,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_023,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_023,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_024,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_024,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_024,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_024,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_024,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_024,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_024,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_024,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_024,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_024,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_024,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_024,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_025,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_025,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_025,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_025,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_025,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_025,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_025,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_025,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_025,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_025,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_025,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_025,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BENIGN_001,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_001,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_001,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_001,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_001,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_001,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_001,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_001,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_001,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_001,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_001,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_001,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_002,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_002,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_002,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_002,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_002,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_002,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_002,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_002,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_002,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_002,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_002,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_002,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_003,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_003,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_003,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_003,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_003,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_003,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_003,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_003,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_003,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_003,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_003,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_003,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_004,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_004,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_004,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_004,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_004,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_004,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_004,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_004,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_004,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_004,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_004,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_004,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_005,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_005,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_005,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_005,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_005,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_005,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_005,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_005,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_005,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_005,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_005,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_005,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_006,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_006,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_006,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_006,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_006,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_006,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_006,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_006,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_006,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_006,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_006,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_006,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_007,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_007,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_007,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_007,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_007,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_007,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_007,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_007,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_007,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_007,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_007,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_007,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_008,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_008,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_008,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_008,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_008,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_008,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_008,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_008,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_008,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_008,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_008,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_008,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_009,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_009,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_009,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_009,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_009,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_009,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_009,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_009,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_009,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_009,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_009,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_009,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_010,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_010,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_010,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_010,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_010,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_010,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_010,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_010,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_010,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_010,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_010,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_010,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_011,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_011,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_011,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_011,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_011,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_011,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_011,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_011,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_011,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_011,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_011,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_011,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_012,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_012,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_012,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_012,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_012,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_012,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_012,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_012,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_012,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_012,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_012,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_012,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_013,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_013,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_013,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_013,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_013,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_013,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_013,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_013,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_013,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_013,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_013,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_013,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_014,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_014,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_014,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_014,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_014,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_014,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_014,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_014,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_014,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_014,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_014,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_014,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_015,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_015,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_015,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_015,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_015,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_015,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_015,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_015,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_015,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_015,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_015,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_015,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_016,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_016,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_016,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_016,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_016,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_016,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_016,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_016,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_016,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_016,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_016,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_016,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_017,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_017,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_017,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_017,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_017,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_017,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_017,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_017,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_017,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_017,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_017,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_017,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_018,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_018,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_018,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_018,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_018,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_018,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_018,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_018,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_018,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_018,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_018,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_018,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_019,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_019,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_019,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_019,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_019,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_019,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_019,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_019,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_019,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_019,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_019,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_019,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_020,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_020,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_020,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_020,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_020,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_020,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_020,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_020,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_020,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_020,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_020,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_020,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_021,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_021,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_021,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_021,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_021,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_021,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_021,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_021,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_021,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_021,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_021,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_021,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_022,Benign,Direct,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_022,Benign,Direct,modify_c2,Benign,Benign,Benign,0,1
BENIGN_022,Benign,Direct,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_022,Benign,CoT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_022,Benign,CoT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_022,Benign,CoT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_022,Benign,ToT,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_022,Benign,ToT,modify_c2,Benign,Benign,Benign,0,1
BENIGN_022,Benign,ToT,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
BENIGN_022,Benign,CVA,mask_encryption,Benign,Benign,Benign,0,1
BENIGN_022,Benign,CVA,modify_c2,Benign,Benign,Benign,0,1
BENIGN_022,Benign,CVA,inject_c2_backdoor,Backdoor,Benign,Backdoor,1,1
